loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,tp/t,fp/t,tn/t,fn/t,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,LR_pos,LR_neg,DOR,run_type,model_name,task,holdout_number,use_feature_selection,elapsed_time
0.17058047652244568,0.9539385437965393,0.05102880671620369,0.8266666531562805,0.8045226335525513,0.3747822940349579,0.09612403064966202,0.5252447128295898,0.9994605779647827,0.9489712119102478,0.0005394414765760303,0.1985733062028885,0.002449237508699298,0.0005135498358868062,0.951489269733429,0.04554791748523712,0.9543167352676392,0.1733333319425583,0.04568326845765114,0.09322933107614517,0.05048859864473343,0.5252447128295898,0.20538698136806488,0.7809833884239197,94.57809448242188,0.9494832754135132,1.1063481569290161,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,8,True,203.6
0.18081435561180115,0.9538595080375671,0.04934210702776909,0.8333333134651184,0.7821235656738281,0.33113497495651245,0.09316769987344742,0.5244221091270447,0.9995020627975464,0.9506579041481018,0.0004979666555300355,0.19612890481948853,0.002370229922235012,0.0004740459844470024,0.951489269733429,0.04566643014550209,0.9542033076286316,0.1666666716337204,0.04579668864607811,0.09128597378730774,0.048859935253858566,0.5244221091270447,0.20277677476406097,0.78753662109375,99.06727600097656,0.9511314034461975,1.1027047634124756,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,8,True,203.6
0.14497651159763336,0.956466794013977,0.1823045313358307,0.6712121367454529,0.8261333107948303,0.38717570900917053,0.28673139214515686,0.588901162147522,0.9954977631568909,0.8176954984664917,0.004502261523157358,0.3350711166858673,0.008750098757445812,0.004286165814846754,0.9477166533470154,0.0392470583319664,0.960234522819519,0.3287878930568695,0.03976545110344887,0.13580797612667084,0.16735927760601044,0.588901162147522,0.34980711340904236,0.6314466595649719,40.490867614746094,0.8213934898376465,1.4325047731399536,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,8,False,74.35
0.1526700258255005,0.9559137225151062,0.18256579339504242,0.645348846912384,0.7945842146873474,0.3354439437389374,0.2846153974533081,0.5887515544891357,0.9949373602867126,0.8174341917037964,0.005062660668045282,0.32784971594810486,0.008769850246608257,0.004819467663764954,0.9471438527107239,0.039266809821128845,0.9601922035217285,0.35465115308761597,0.039807770401239395,0.14275281131267548,0.16591928899288177,0.5887515544891357,0.3432471752166748,0.6055410504341125,36.06052017211914,0.8215935230255127,1.4316200017929077,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,8,False,74.35
0.19480104744434357,0.9520028233528137,0.0,0.0,0.4971913993358612,0.047637395560741425,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,8,False,369.69
0.19497749209403992,0.9519633650779724,0.0,0.0,0.482649564743042,0.0458560585975647,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,8,False,369.69
0.14602018892765045,0.9556174278259277,0.17818930745124817,0.6339678168296814,0.8211232423782349,0.36872556805610657,0.27818822860717773,0.5865011811256409,0.994813084602356,0.8218107223510742,0.005186937283724546,0.3205629587173462,0.008552579209208488,0.0049379789270460606,0.9470648765563965,0.03944457694888115,0.9600160121917725,0.366032212972641,0.03998398408293724,0.145747110247612,0.16156716644763947,0.5865011811256409,0.3361045718193054,0.5939838290214539,34.35280990600586,0.8260955214500427,1.4183863401412964,train,MMNNV1,active_enhancers_vs_inactive_enhancers,8,False,381.08
0.15272758901119232,0.9551236629486084,0.17105263471603394,0.6190476417541504,0.7973095178604126,0.3321561813354492,0.2680412232875824,0.5828704833984375,0.9946883320808411,0.8289473652839661,0.005311644170433283,0.3096982538700104,0.0082167973741889,0.005056490655988455,0.9469068646430969,0.0398198626935482,0.9596444964408875,0.380952388048172,0.040355511009693146,0.14981743693351746,0.1547619104385376,0.5828704833984375,0.3254070281982422,0.5786921381950378,32.20272445678711,0.8333738446235657,1.3973368406295776,test,MMNNV1,active_enhancers_vs_inactive_enhancers,8,False,381.08
0.1569930762052536,0.9570593237876892,0.2469135820865631,0.6355932354927063,0.8250123262405396,0.39709436893463135,0.35566094517707825,0.619888186454773,0.9928627610206604,0.7530864477157593,0.007137225475162268,0.37890446186065674,0.01185114961117506,0.0067946589551866055,0.9452081918716431,0.03614600747823715,0.9631671905517578,0.3644067943096161,0.0368327833712101,0.14531154930591583,0.21629415452480316,0.619888186454773,0.3961522579193115,0.5987604260444641,34.59469223022461,0.7584999799728394,1.6308045387268066,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,8,False,236.58
0.165449321269989,0.9540175199508667,0.22697368264198303,0.5519999861717224,0.7925796508789062,0.3343827724456787,0.3216783106327057,0.6088391542434692,0.9907045960426331,0.7730262875556946,0.00929537694901228,0.33453303575515747,0.010903057642281055,0.008848858065903187,0.9431144595146179,0.0371336005628109,0.9621181488037109,0.4480000138282776,0.03788184002041817,0.16830922663211823,0.19166666269302368,0.6088391542434692,0.3539625406265259,0.5141181349754333,24.417648315429688,0.7802792191505432,1.5564929246902466,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,8,False,236.58
