loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,true_positives_over_total,false_positives_over_total,true_negatives_over_total,false_negatives_over_total,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,positive_likelyhood_ratio,negative_likelyhood_ratio,DOR,run_type,model_name,task,holdout_number,use_feature_selection,elapsed_time
0.20982879400253296,0.9520028233528137,0.0,0.0,0.49597927927970886,0.04703661799430847,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,0,False,48.62
0.21025684475898743,0.9519633650779724,0.0,0.0,0.4932875335216522,0.04713519290089607,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,0,False,48.62
0.09271427989006042,0.9599431157112122,0.17942386865615845,0.9276595711708069,0.961743175983429,0.6566829681396484,0.3006896674633026,0.5893592238426208,0.9992945790290833,0.8205761313438416,0.0007054234738461673,0.39835289120674133,0.008611835539340973,0.0006715651252306998,0.9513312578201294,0.039385318756103516,0.9602456092834473,0.07234042882919312,0.03975437581539154,0.05900273472070694,0.17694805562496185,0.5893592238426208,0.40797582268714905,0.8879051804542542,254.3131103515625,0.821155309677124,1.4352182149887085,train,MMNNV1,active_enhancers_vs_inactive_enhancers,0,False,199.21
0.19386206567287445,0.9485660195350647,0.003289473708719015,0.042553190141916275,0.7540122866630554,0.19588683545589447,0.006106870248913765,0.49977734684944153,0.9962652325630188,0.9967105388641357,0.0037347497418522835,-0.0015654896851629019,0.0001580153329996392,0.003555344883352518,0.9484080076217651,0.04787864536046982,0.9519429206848145,0.957446813583374,0.04805709794163704,0.5159879326820374,0.0030627872329205275,0.49977734684944153,0.011831212788820267,-0.005503889173269272,0.8807513117790222,1.0004467964172363,0.9991097450256348,test,MMNNV1,active_enhancers_vs_inactive_enhancers,0,False,199.21
0.08353404700756073,0.968416690826416,0.4987654387950897,0.7608286142349243,0.9646417498588562,0.7053169012069702,0.6025354266166687,0.7454302906990051,0.9920951128005981,0.5012345910072327,0.007904891856014729,0.6010558009147644,0.02393932268023491,0.0075254798866808414,0.944477379322052,0.02405783347785473,0.9751605987548828,0.2391713708639145,0.024839401245117188,0.1118156686425209,0.4311632812023163,0.7454302906990051,0.6160154342651367,0.7359892129898071,63.095001220703125,0.5052282810211182,2.9281961917877197,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,0,False,49.29
0.23595046997070312,0.9465908408164978,0.16776315867900848,0.375,0.745171070098877,0.20509743690490723,0.23181818425655365,0.5768270492553711,0.9858909249305725,0.8322368264198303,0.014109054580330849,0.22658909857273102,0.008058781735599041,0.013431303203105927,0.9385320544242859,0.03997787833213806,0.959144115447998,0.625,0.04085587337613106,0.22480720281600952,0.13110539317131042,0.5768270492553711,0.2508210241794586,0.33414411544799805,11.890377044677734,0.8441468477249146,1.3630999326705933,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,0,False,49.29
0.10575386881828308,0.9573951363563538,0.44197529554367065,0.5727999806404114,0.9457845091819763,0.528666615486145,0.498954713344574,0.7126781940460205,0.9833810329437256,0.5580247044563293,0.016618946567177773,0.481469988822937,0.021213557571172714,0.015821285545825958,0.9361815452575684,0.026783598586916924,0.9721863269805908,0.42719998955726624,0.02781367301940918,0.1624167412519455,0.33240482211112976,0.7126781940460205,0.5031535029411316,0.5449863076210022,26.59450340270996,0.5674551725387573,2.480417490005493,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,True,480.47
0.1943262219429016,0.9491190910339355,0.29769736528396606,0.454773873090744,0.7605255842208862,0.2906777560710907,0.3598409593105316,0.6398438215255737,0.9819902181625366,0.7023026347160339,0.018009793013334274,0.3427136540412903,0.014300387352705002,0.017144663259387016,0.934818685054779,0.033736273646354675,0.9651684761047363,0.5452261567115784,0.03483155369758606,0.19740672409534454,0.21939393877983093,0.6398438215255737,0.367946982383728,0.41994234919548035,16.5296573638916,0.7151828408241272,1.776572823524475,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,True,480.47
0.19468849897384644,0.9520028233528137,0.0,0.0,0.4975341558456421,0.04801294952630997,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,True,37.24
0.19480644166469574,0.9519633650779724,0.0,0.0,0.4918520748615265,0.047586750239133835,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,True,37.24
0.10555844008922577,0.9602788686752319,0.32181069254875183,0.6829694509506226,0.9425269365310669,0.5567564368247986,0.4374825060367584,0.6571396589279175,0.9924685955047607,0.6781892776489258,0.007531432900577784,0.45185866951942444,0.015445997938513756,0.007169945631176233,0.9448329210281372,0.03255115821957588,0.9666956067085266,0.31703057885169983,0.0333043672144413,0.13268302381038666,0.2799856662750244,0.6571396589279175,0.46881431341171265,0.6496650576591492,42.72844314575195,0.6833356618881226,1.9166390895843506,train,MMNNV1,active_enhancers_vs_inactive_enhancers,1,True,115.08
0.17972062528133392,0.952121376991272,0.18256579339504242,0.5045454502105713,0.7563902139663696,0.27911821007728577,0.26811593770980835,0.5867596864700317,0.9909536242485046,0.8174341917037964,0.009046393446624279,0.2839266359806061,0.008769850246608257,0.008611835539340973,0.9433515071868896,0.039266809821128845,0.9600386023521423,0.4954545497894287,0.03996140509843826,0.1820717602968216,0.15481171011924744,0.5867596864700317,0.30350080132484436,0.4645840525627136,20.180835723876953,0.8248963952064514,1.419899344444275,test,MMNNV1,active_enhancers_vs_inactive_enhancers,1,True,115.08
0.07952652126550674,0.9708264470100403,0.4847736656665802,0.8396293520927429,0.9698585271835327,0.7551462054252625,0.6146621704101562,0.7400527000427246,0.9953317642211914,0.5152263641357422,0.004668243695050478,0.6252195835113525,0.023267757147550583,0.004444180987775326,0.9475586414337158,0.024729399010539055,0.9745657444000244,0.1603706330060959,0.025434231385588646,0.08936193585395813,0.4436911344528198,0.7400527000427246,0.6379891633987427,0.8141950964927673,103.8427505493164,0.5176427960395813,2.846932888031006,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,1,True,57.13
0.21355347335338593,0.9476969242095947,0.13980263471603394,0.3794642984867096,0.7406319379806519,0.19981567561626434,0.20432692766189575,0.5641331672668457,0.9884637594223022,0.8601973652839661,0.011536226607859135,0.2080310881137848,0.006715651601552963,0.010982065461575985,0.9409812688827515,0.041321009397506714,0.957934558391571,0.6205357313156128,0.04206547141075134,0.22315579652786255,0.11378848552703857,0.5641331672668457,0.2303260862827301,0.33739885687828064,12.118471145629883,0.8702365159988403,1.2942787408828735,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,1,True,57.13
0.07692020386457443,0.9706486463546753,0.6152263283729553,0.730694055557251,0.9731565117835999,0.7456170320510864,0.6680071353912354,0.8018971681594849,0.9885680079460144,0.3847736716270447,0.011432009749114513,0.6554147005081177,0.029529115185141563,0.010883305221796036,0.9411195516586304,0.018468040972948074,0.9807541966438293,0.2693059742450714,0.01924581080675125,0.11996227502822876,0.5015095472335815,0.8018971681594849,0.6704791188240051,0.7114482522010803,53.815643310546875,0.38922321796417236,4.047882080078125,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,False,142.44
0.25130870938301086,0.9403492212295532,0.23848684132099152,0.33180779218673706,0.7487573623657227,0.1939374953508377,0.27751195430755615,0.6071262359619141,0.9757656455039978,0.7615131735801697,0.024234376847743988,0.25094398856163025,0.011456111446022987,0.023070238530635834,0.9288930892944336,0.03658054769039154,0.9621112942695618,0.6681922078132629,0.03788870573043823,0.24172009527683258,0.16111111640930176,0.6071262359619141,0.281303733587265,0.29391908645629883,9.840807914733887,0.7804262042045593,1.5453466176986694,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,False,142.44
0.19272480905056,0.9520028233528137,0.0,0.0,0.4987662434577942,0.047923531383275986,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,False,41.94
0.1932690292596817,0.9519633650779724,0.0,0.0,0.47547218203544617,0.04551909863948822,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,False,41.94
0.12754465639591217,0.955735981464386,0.11687242984771729,0.7493403553962708,0.9138811826705933,0.45781004428863525,0.20220719277858734,0.5574507117271423,0.9980289936065674,0.8831275701522827,0.001971036195755005,0.284944087266922,0.005609543994069099,0.0018764319829642773,0.9501264095306396,0.04238761216402054,0.9572926759719849,0.25065964460372925,0.04270731657743454,0.114937424659729,0.11247524619102478,0.5574507117271423,0.2959344983100891,0.7066330313682556,59.29191207885742,0.8848715424537659,1.259635090827942,train,MMNNV1,active_enhancers_vs_inactive_enhancers,1,False,88.41
